apo_name,holo_name,holo_chain,apo_chain,ligand,ligand_atom_count,loop_per,holo_count
3M1Q,5sz3,A,A,72H,32,48.03921568627451,353
3M1Q,6rvl,A,A,KKE,21,46.954314720812185,353
3M1Q,4yxi,A,A,4J8,11,46.76056338028169,353
3M1Q,4ruz,A,A,3W8,25,46.64804469273743,353
3M1Q,1bnw,A,A,TPD,19,45.68421052631579,353
3M1Q,1xpz,A,A,4TZ,26,48.13186813186813,353
3M1Q,1i90,A,A,INM,21,45.51724137931035,353
3M1Q,2q1q,A,A,OSP,18,47.24770642201835,353
3M1Q,1bn1,A,A,AL5,21,44.69387755102041,353
3M1Q,3s73,B,A,EVF,13,49.25,353
3M1Q,5ehw,A,A,5OO,13,46.24624624624624,353
3M1Q,5lle,A,A,V51,25,49.74358974358975,353
3M1Q,5llg,A,A,VD9,14,47.01086956521739,353
3M1Q,3t84,A,A,SG6,19,45.06172839506173,353
3M1Q,5ehe,A,A,WWO,27,43.80165289256198,353
3M1Q,4e4a,A,A,JKE,10,49.67532467532468,353
3M1Q,4kni,A,A,E1E,23,43.125,353
3M1Q,4zx0,A,A,5L2,31,47.956989247311824,353
3M1Q,1avn,A,A,HSM,8,50.75376884422111,353
3M1Q,4ruy,A,A,3W6,28,46.28099173553719,353
3M1Q,3hkq,A,A,1SD,15,46.74698795180723,353
3M1Q,3p58,A,A,P58,12,46.085011185682326,353
3M1Q,4mo8,A,A,2VQ,16,47.86967418546366,353
3M1Q,6got,A,A,F6W,19,47.96954314720812,353
3M1Q,3hkt,A,A,1SD,15,44.226579520697165,353
3M1Q,3m1k,A,A,BE7,10,52.04081632653062,353
3M1Q,3n3j,A,A,WWV,41,47.61904761904761,353
3M1Q,5nya,A,A,FB2,10,47.22222222222222,353
3M1Q,5ll4,A,A,6YH,22,49.40047961630695,353
3M1Q,1g52,A,A,F2B,22,47.66355140186916,353
3M1Q,3ryz,A,A,RYZ,24,44.94845360824743,353
3M1Q,3hkn,A,A,Z3K,24,41.74573055028464,353
3M1Q,3ml2,A,A,SU0,42,45.52683896620278,353
3M1Q,2hoc,A,A,1CN,22,46.7948717948718,353
3M1Q,4cq0,A,A,SXS,13,51.16883116883116,353
3M1Q,3kwa,A,A,SPM,14,47.16981132075472,353
3M1Q,6g3q,A,A,FO9,20,47.40932642487047,353
3M1Q,3mzc,A,A,S6I,35,46.66666666666666,353
3M1Q,3ni5,A,A,C1H,30,45.6,353
3M1Q,4e3d,A,A,GTQ,11,46.440677966101696,353
3M1Q,5tfx,A,A,7B1,22,40.49217002237137,353
3M1Q,3m5e,A,A,JDR,23,44.44444444444444,353
3M1Q,1okl,A,A,MNS,17,45.47619047619048,353
3M1Q,1bnq,A,A,AL4,22,45.93967517401392,353
3M1Q,3m67,A,A,E36,28,44.989775051124745,353
3M1Q,3vbd,A,A,0FZ,22,45.47368421052632,353
3M1Q,4pzh,A,A,V13,20,48.27586206896552,353
3M1Q,6h2z,A,A,FKE,24,45.80152671755725,353
3M1Q,3daz,A,A,MZM,14,48.655256723716384,353
3M1Q,6h29,A,A,FK8,11,44.662921348314605,353
3M1Q,3p44,A,A,067,26,46.37002341920375,353
3M1Q,5flq,A,A,IO2,18,46.927374301675975,353
3M1Q,4qiy,A,A,WWX,35,41.366401497426295,353
3M1Q,1zge,A,A,SDA,13,50.125313283208015,353
3M1Q,1zfk,A,A,NR2,24,47.16981132075472,353
3M1Q,3hku,A,A,TOR,22,49.26624737945493,353
3M1Q,6qfv,A,A,J0N,33,44.820717131474105,353
3M1Q,5wex,A,A,8JS,21,47.56756756756757,353
3M1Q,3s72,B,A,EVE,13,51.67958656330749,353
3M1Q,1bnu,A,A,AL3,22,45.539906103286384,353
3M1Q,5amd,A,A,45I,25,45.61797752808989,353
3M1Q,3nb5,A,A,R21,24,46.3519313304721,353
3M1Q,3rz1,B,A,RZ1,27,45.38152610441767,353
3M1Q,6h33,A,A,FKQ,25,46.82352941176471,353
3M1Q,2qoa,A,A,MAJ,13,48.69976359338061,353
3M1Q,3ryj,B,A,RYJ,18,48.79120879120879,353
3M1Q,5o07,A,A,1VQ,16,48.18652849740933,353
3M1Q,2osf,A,A,S24,12,50.37037037037037,353
3M1Q,5wlt,A,A,86B,19,45.501285347043705,353
3M1Q,2f14,A,A,FL1,41,47.02127659574468,353
3M1Q,5flo,A,A,J4K,14,46.53465346534654,353
3M1Q,5ljq,A,A,ANV,37,46.420824295010846,353
3M1Q,2weh,A,A,FB1,11,48.29268292682927,353
3M1Q,3ibu,A,A,O48,15,49.54337899543379,353
3M1Q,2pou,A,A,I7A,16,47.18614718614719,353
3M1Q,1bnv,A,A,AL7,25,45.911949685534594,353
3M1Q,5n1r,A,A,8GH,22,47.24220623501199,353
3M1Q,4e3h,A,A,MBO,10,42.00626959247649,353
3M1Q,5flp,A,A,6J5,14,54.21686746987952,353
3M1Q,5nea,A,A,8V8,16,46.97802197802198,353
3M1Q,4rfd,A,A,3O5,16,69.17960088691795,353
3M1Q,6pgx,A,A,OJ4,31,29.2,353
3M1Q,4xe1,A,A,IL5,16,43.98907103825137,353
3M1Q,6ugr,A,A,Q71,18,46.895074946466806,353
3M1Q,1ttm,A,A,667,21,47.1563981042654,353
3M1Q,1cil,A,A,ETS,19,87.32394366197182,353
3M1Q,4mlx,A,A,MBO,10,52.25225225225225,353
3M1Q,1if7,A,A,SBR,26,44.14414414414414,353
3M1Q,4yx4,A,A,MBO,10,47.88732394366197,353
3M1Q,5e2s,A,A,5CX,19,49.01477832512315,353
3M1Q,2hl4,A,A,BO1,22,44.58077709611453,353
3M1Q,3ibl,A,A,O59,18,48.55875831485588,353
3M1Q,1cim,A,A,PTS,17,87.5609756097561,353
3M1Q,3eft,A,A,3BS,26,42.23194748358862,353
3M1Q,3mhl,A,A,J71,23,42.49471458773784,353
3M1Q,4m2r,A,A,BZ1,23,46.516007532956685,353
3M1Q,3oku,A,A,VZ4,26,48.38709677419355,353
3M1Q,3bl1,A,A,BL1,24,46.59340659340659,353
3M1Q,4yxu,A,A,4JE,13,57.38636363636363,353
3M1Q,6rvf,A,A,KKH,21,48.30287206266319,353
3M1Q,4z0q,A,A,4K9,22,48.48484848484848,353
3M1Q,1bn4,A,A,AL9,22,44.354838709677416,353
3M1Q,3ibn,A,A,O60,20,46.68141592920354,353
3M1Q,3s74,B,A,03T,13,43.42857142857143,353
3M1Q,3oim,A,A,VZ5,26,48.80174291938998,353
3M1Q,3ffp,X,A,LC1,18,49.32432432432432,353
3M1Q,3p3h,A,A,84A,26,46.50655021834061,353
3M1Q,6h3q,A,A,FMH,17,46.59400544959128,353
3M1Q,3ibi,A,A,BOW,13,48.5781990521327,353
3M1Q,1if8,A,A,SBS,26,49.184149184149184,353
3M1Q,1g1d,A,A,FSB,21,48.32535885167464,353
3M1Q,3igp,A,A,DT7,18,45.93967517401392,353
3M1Q,4z1k,A,A,4KB,24,44.27860696517413,353
3M1Q,6ugp,A,A,TRS,20,48.888888888888886,353
3M1Q,4q87,A,A,4FH,12,50.282485875706215,353
3M1Q,4pyy,A,A,V14,28,45.65217391304348,353
3M1Q,5nxp,A,A,9DH,22,48.063781321184514,353
3M1Q,4q6d,A,A,WW3,19,48.30097087378641,353
3M1Q,3s71,B,A,EVD,13,50.480769230769226,353
3M2L,3m3r,F,A,GLC,11,0.8771929824561403,1
3M3S,3atw,B,A,ALC,11,54.85327313769752,30
3M3S,3snb,A,A,ECC,9,59.325842696629216,30
3M3S,2vj1,B,A,BEZ,9,44.70588235294118,30
3M3S,2qiq,A,A,CYV,45,56.45514223194749,30
3M3S,3snd,A,A,ECC,9,60.77922077922078,30
3M3S,2op9,A,A,WR1,29,56.48414985590778,30
3M3S,3vb4,B,A,0JU,9,52.98759864712515,30
3M3S,3snc,A,A,ECC,9,57.326478149100254,30
3M3S,3v3m,A,A,0EN,32,58.48623853211009,30
3M3S,3avz,A,A,ALC,11,56.89223057644111,30
3M3S,2v6n,A,A,MES,12,52.537313432835816,30
3M3S,4twy,A,A,3BL,35,49.26829268292683,30
3M3S,3sn8,A,A,S89,32,57.36040609137056,30
3M3S,2alv,A,A,CY6,40,60.32719836400818,30
3M3S,3sna,A,A,ECC,9,61.78010471204188,30
3M3S,2z94,A,A,TLD,9,44.44444444444444,30
3M3S,2gz8,A,A,F3F,25,60.17699115044248,30
3M3S,3d62,A,A,959,15,61.46788990825688,30
3M3S,2zu5,A,A,ZU5,45,52.459016393442624,30
3M3S,2zu4,A,A,ZU3,44,60.31042128603104,30
3M3S,2z9g,A,A,BNZ,6,66.53061224489795,30
3M3S,3vb5,B,A,PHQ,10,61.2942612942613,30
3M3S,4mds,A,A,23H,38,54.460093896713616,30
3M3S,3vb7,B,A,0JU,9,59.45626477541372,30
3M3S,4tww,A,A,3A7,30,59.97506234413965,30
3M3S,2hob,A,A,PJE,13,61.34122287968442,30
3M3S,4wy3,A,A,3X5,35,52.94117647058824,30
3M3S,3vb6,B,A,0JU,9,59.73871733966746,30
3M3S,2gz7,A,A,D3F,28,56.45569620253165,30
3M3S,3aw0,A,A,HSV,10,60.09501187648456,30
3M3T,3v3m,A,A,0EN,32,58.48623853211009,30
3M3T,2zu4,A,A,ZU3,44,60.31042128603104,30
3M3T,4wy3,A,A,3X5,35,52.94117647058824,30
3M3T,4mds,A,A,23H,38,54.460093896713616,30
3M3T,2qiq,A,A,CYV,45,56.45514223194749,30
3M3T,2v6n,A,A,MES,12,52.537313432835816,30
3M3T,2z9g,A,A,BNZ,6,66.53061224489795,30
3M3T,3snb,A,A,ECC,9,59.325842696629216,30
3M3T,3atw,B,A,ALC,11,54.85327313769752,30
3M3T,3avz,A,A,ALC,11,56.89223057644111,30
3M3T,3snd,A,A,ECC,9,60.77922077922078,30
3M3T,3sna,A,A,ECC,9,61.78010471204188,30
3M3T,2z94,A,A,TLD,9,44.44444444444444,30
3M3T,2gz8,A,A,F3F,25,60.17699115044248,30
3M3T,3d62,A,A,959,15,61.46788990825688,30
3M3T,3vb7,B,A,0JU,9,59.45626477541372,30
3M3T,2zu5,A,A,ZU5,45,52.459016393442624,30
3M3T,2gz7,A,A,D3F,28,56.45569620253165,30
3M3T,3vb4,B,A,0JU,9,52.98759864712515,30
3M3T,4tww,A,A,3A7,30,59.97506234413965,30
3M3T,3vb5,B,A,PHQ,10,61.2942612942613,30
3M3T,2hob,A,A,PJE,13,61.34122287968442,30
3M3T,3sn8,A,A,S89,32,57.36040609137056,30
3M3T,3snc,A,A,ECC,9,57.326478149100254,30
3M3T,2alv,A,A,CY6,40,60.32719836400818,30
3M3T,3aw0,A,A,HSV,10,60.09501187648456,30
3M3T,4twy,A,A,3BL,35,49.26829268292683,30
3M3T,2op9,A,A,WR1,29,56.48414985590778,30
3M3T,3vb6,B,A,0JU,9,59.73871733966746,30
3M3T,2vj1,B,A,BEZ,9,44.70588235294118,30
3M3V,3vb5,B,A,PHQ,10,61.2942612942613,21
3M3V,2z94,A,A,TLD,9,44.44444444444444,21
3M3V,2vj1,B,A,BEZ,9,44.70588235294118,21
3M3V,3v3m,A,A,0EN,32,58.48623853211009,21
3M3V,2zu5,A,A,ZU5,45,52.459016393442624,21
3M3V,3vb7,B,A,0JU,9,59.45626477541372,21
3M3V,3vb6,B,A,0JU,9,59.73871733966746,21
3M3V,2zu4,A,A,ZU3,44,60.31042128603104,21
3M3V,4mds,A,A,23H,38,54.460093896713616,21
3M3V,2gz7,A,A,D3F,28,56.45569620253165,21
3M3V,3snd,A,A,ECC,9,60.77922077922078,21
3M3V,3snb,A,A,ECC,9,59.325842696629216,21
3M3V,2v6n,A,A,MES,12,52.537313432835816,21
3M3V,3sna,A,A,ECC,9,61.78010471204188,21
3M3V,2z9g,A,A,BNZ,6,66.53061224489795,21
3M3V,3snc,A,A,ECC,9,57.326478149100254,21
3M3V,2alv,A,A,CY6,40,60.32719836400818,21
3M3V,3vb4,B,A,0JU,9,52.98759864712515,21
3M3V,3sn8,A,A,S89,32,57.36040609137056,21
3M3V,2hob,A,A,PJE,13,61.34122287968442,21
3M3V,2gz8,A,A,F3F,25,60.17699115044248,21
3M4D,3m3r,F,A,GLC,11,0.8771929824561403,1
3M6O,3pn3,A,A,PN3,21,30.24390243902439,6
3M6O,3pn4,A,A,BB2,27,25.73363431151241,6
3M6O,3m6r,A,A,BB2,27,33.624708624708624,6
3M6O,3m6p,A,A,BB2,27,25.228310502283108,6
3M6O,3o3j,A,A,BB4,15,24.13793103448276,6
3M6O,3m6q,A,A,BB2,27,28.475336322869957,6
3MA9,2kp8,B,A,XIG,69,10.0,1
3MAV,3rbm,B,A,B73,27,21.897810218978105,1
3MEW,5c0m,A,A,4WQ,12,53.24675324675325,4
3MEW,3meu,A,A,2MR,13,53.94242803504381,4
3MEW,3met,A,A,MLY,11,53.826850690087824,4
3MEW,3me9,B,A,M3L,12,52.12765957446809,4
3MFK,6dat,B,A,PF5,19,24.646858256210425,2
3MFK,6da1,B,A,PF5,19,24.04661016949153,2
3MHE,1ogz,A,A,EQU,20,30.971128608923888,1
3MKA,6ocz,I,2,M6Y,41,35.636079249217936,10
3MKA,6ocw,Y,2,M6M,37,37.17240774826891,10
3MKA,5try,Y,2,7J0,42,39.83849259757739,10
3MKA,6ode,Y,2,M9G,41,36.875800256081945,10
3MKA,5ts0,Y,2,7J1,41,39.56333521550913,10
3MKA,5trg,I,2,7HJ,46,36.86463349384697,10
3MKA,5tho,I,2,7C7,41,38.42364532019704,10
3MKA,3krd,C,2,FEB,32,41.64007657945118,10
3MKA,5trs,Y,2,7HZ,40,37.07052441229656,10
3MKA,5trr,Y,2,7HY,39,37.42711370262391,10
3MKQ,4j78,A,A,,0,70.6896551724138,8
3MKQ,4j82,A,A,,0,70.08797653958945,8
3MKQ,4j84,A,A,,0,70.40498442367601,8
3MKQ,4j81,A,A,,0,70.64748201438849,8
3MKQ,4j79,A,A,,0,70.29411764705881,8
3MKQ,2ynn,A,A,,0,65.84507042253522,8
3MKQ,4j77,A,A,,0,70.48114434330299,8
3MKQ,4j86,A,A,,0,68.59154929577464,8
3MNH,6hx5,A,A,GXE,7,47.01986754966888,384
3MNH,3ryj,B,A,RYJ,18,48.79120879120879,384
3MNH,3s73,B,A,EVF,13,49.25,384
3MNH,2q38,A,A,LSA,12,47.30392156862745,384
3MNH,6h3q,A,A,FMH,17,46.59400544959128,384
3MNH,6uh0,A,A,PX7,21,50.21929824561403,384
3MNH,3n0n,A,A,P9B,32,48.17658349328215,384
3MNH,3m96,A,A,E38,25,44.65408805031446,384
3MNH,4q6e,A,A,KR5,22,48.08612440191388,384
3MNH,3p4v,A,A,PMX,22,41.38755980861244,384
3MNH,3f8e,A,A,TE1,20,34.300791556728235,384
3MNH,3oim,A,A,VZ5,26,48.80174291938998,384
3MNH,5o07,A,A,1VQ,16,48.18652849740933,384
3MNH,5nea,A,A,8V8,16,46.97802197802198,384
3MNH,2qp6,A,A,MB1,14,47.40566037735849,384
3MNH,3mhc,A,A,ARZ,22,45.35637149028078,384
3MNH,4e3h,A,A,MBO,10,42.00626959247649,384
3MNH,3hkt,A,A,1SD,15,44.226579520697165,384
3MNH,5n24,A,A,8HE,18,48.79356568364612,384
3MNH,2wej,A,A,FB2,10,50.256410256410255,384
3MNH,5e28,A,A,BC5,17,48.06629834254144,384
3MNH,2hl4,A,A,BO1,22,44.58077709611453,384
3MNH,5ljt,A,A,A6N,37,47.85276073619632,384
3MNH,5nxw,A,A,RA9,21,44.11027568922306,384
3MNH,3ryy,A,A,RYY,16,48.21428571428572,384
3MNH,1xpz,A,A,4TZ,26,48.13186813186813,384
3MNH,4q7v,A,A,MBO,10,51.07033639143731,384
3MNH,5thn,A,A,CIT,13,53.98230088495575,384
3MNH,4ruz,A,A,3W8,25,46.64804469273743,384
3MNH,3ryx,B,A,RYX,21,48.0,384
3MNH,5fls,A,A,6ZX,13,53.103448275862064,384
3MNH,3ibl,A,A,O59,18,48.55875831485588,384
3MNH,4zx0,A,A,5L2,31,47.956989247311824,384
3MNH,6h29,A,A,FK8,11,44.662921348314605,384
3MNH,1i91,A,A,INQ,29,45.27896995708154,384
3MNH,5nxv,A,A,9E2,24,45.78313253012048,384
3MNH,3zp9,A,A,9TH,39,43.656716417910445,384
3MNH,5thi,A,A,CIT,13,49.29971988795519,384
3MNH,1cil,A,A,ETS,19,87.32394366197182,384
3MNH,5tfx,A,A,7B1,22,40.49217002237137,384
3MNH,1h4n,A,A,TRS,8,49.24242424242424,384
3MNH,1g52,A,A,F2B,22,47.66355140186916,384
3MNH,6qfw,A,A,JR8,35,40.43010752688172,384
3MNH,3s72,B,A,EVE,13,51.67958656330749,384
3MNH,4pzh,A,A,V13,20,48.27586206896552,384
3MNH,3ibu,A,A,O48,15,49.54337899543379,384
3MNH,5flq,A,A,IO2,18,46.927374301675975,384
3MNH,3s71,B,A,EVD,13,50.480769230769226,384
3MNH,4z1j,A,A,4KC,22,46.875,384
3MNH,4e4a,A,A,JKE,10,49.67532467532468,384
3MNH,5sz3,A,A,72H,32,48.03921568627451,384
3MNH,5a6h,A,A,OE2,21,46.99074074074074,384
3MNH,3p3h,A,A,84A,26,46.50655021834061,384
3MNH,3v7x,A,A,D7A,25,44.612068965517246,384
3MNH,4kni,A,A,E1E,23,43.125,384
3MNH,5nxp,A,A,9DH,22,48.063781321184514,384
3MNH,2osf,A,A,S24,12,50.37037037037037,384
3MNH,5flt,A,A,VJJ,16,50.35460992907801,384
3MNH,1ydb,A,A,AZM,13,48.507462686567166,384
3MNH,5ljq,A,A,ANV,37,46.420824295010846,384
3MNH,3nb5,A,A,R21,24,46.3519313304721,384
3MNH,1i9p,A,A,IOE,23,45.08928571428572,384
3MNH,3s76,A,A,EVH,9,52.5,384
3MNH,5llg,A,A,VD9,14,47.01086956521739,384
3MNH,3hku,A,A,TOR,22,49.26624737945493,384
3MNH,5flo,A,A,J4K,14,46.53465346534654,384
3MNH,1bcd,A,A,FMS,8,49.87775061124695,384
3MNH,4q81,A,A,7MH,10,49.71428571428572,384
3MNH,5txy,A,A,7Q1,13,53.2967032967033,384
3MNH,3d8w,A,A,D8W,19,45.88235294117647,384
3MNH,4rfc,A,A,3O1,23,44.5,384
3MNH,1cny,A,A,EG3,33,45.011600928074245,384
3MNH,3b4f,A,A,TUO,23,50.20746887966805,384
3MNH,3ibn,A,A,O60,20,46.68141592920354,384
3MNH,4ht0,A,A,V50,23,47.368421052631575,384
3MNH,3d9z,A,A,D9Z,16,44.66501240694789,384
3MNH,4mlt,A,A,MBO,10,53.5483870967742,384
3MNH,1g46,A,A,F2B,22,48.49884526558891,384
3MNH,1cnx,A,A,EG2,22,46.25550660792951,384
3MNH,5ti0,A,A,7CZ,9,52.69461077844312,384
3MNH,3hs4,A,A,AZM,13,46.71361502347418,384
3MNH,5u0g,A,A,7QY,18,50.67750677506775,384
3MNH,3caj,A,A,EZL,16,48.25,384
3MNH,2hoc,A,A,1CN,22,46.7948717948718,384
3MNH,3bl1,A,A,BL1,24,46.59340659340659,384
3MNH,1cnw,A,A,EG1,26,46.66666666666666,384
3MNH,6hzx,A,A,6H0,28,43.50797266514807,384
3MNH,6oe1,A,A,M8V,26,44.75982532751092,384
3MNH,1ze8,A,A,PIU,21,41.86550976138829,384
3MNH,5tya,A,A,7QS,13,48.06629834254144,384
3MNH,5ehw,A,A,5OO,13,46.24624624624624,384
3MNH,3hkn,A,A,Z3K,24,41.74573055028464,384
3MNH,3s74,B,A,03T,13,43.42857142857143,384
3MNH,5ehv,A,A,5ON,23,50.27624309392266,384
3MNH,1ydd,A,A,AZM,13,48.02955665024631,384
3MNH,5drs,A,A,5EF,29,44.0251572327044,384
3MNH,4knj,A,A,E1F,21,46.50112866817156,384
3MNH,6equ,A,A,BVE,36,51.57232704402516,384
3MNH,3bet,A,A,CTF,28,44.42013129102845,384
3MNH,5doh,A,A,5DU,27,51.51793928242871,384
3MNH,3mnu,A,A,BON,20,43.897216274089935,384
3MNH,3p5l,A,A,IT5,17,47.55244755244755,384
3MNH,2pov,A,A,I7B,16,46.59340659340659,384
3MNH,6ceh,A,A,EZ1,14,46.49859943977591,384
3MNH,5aml,A,A,51J,21,46.335697399527184,384
3MNH,5n25,A,A,8HK,16,48.78048780487805,384
3MNH,6ebe,A,A,J3V,28,44.03669724770643,384
3MNH,3dd8,A,A,2C7,24,49.63855421686747,384
3MNH,6c7w,A,A,LMS,23,47.08520179372198,384
3MNH,3oys,A,A,OYS,20,47.980997624703086,384
3MNH,4yxu,A,A,4JE,13,57.38636363636363,384
3MNH,4yyt,A,A,S2O,13,48.34254143646409,384
3MNH,4itp,A,A,1GD,21,44.2159383033419,384
3MNH,6h2z,A,A,FKE,24,45.80152671755725,384
3MNH,4z1n,A,A,4KD,22,46.437994722955146,384
3MNH,4q9y,A,A,MBO,10,48.20846905537459,384
3MNH,1i9m,A,A,INW,22,48.45605700712589,384
3MNH,3s78,B,A,EVJ,9,46.99738903394256,384
3MNH,6oe0,A,A,M8S,27,44.23868312757202,384
3MNH,5flp,A,A,6J5,14,54.21686746987952,384
3MNH,4e3f,A,A,GRE,11,46.749226006191954,384
3MNH,4rfd,A,A,3O5,16,69.17960088691795,384
3MNH,1ttm,A,A,667,21,47.1563981042654,384
3MNH,1zsb,A,A,AZM,13,45.95238095238095,384
3MNH,6rvf,A,A,KKH,21,48.30287206266319,384
3MNH,4qjm,A,A,V1F,32,40.98712446351932,384
3MNH,3dd0,A,A,EZL,16,49.01960784313725,384
3MNH,3sbh,A,A,E65,22,47.4537037037037,384
3MNH,5llh,A,A,V49,24,47.31457800511509,384
3MNH,2hnc,A,A,1SA,10,48.984771573604064,384
3MNH,3s75,B,A,EVG,9,47.42268041237113,384
3MNH,3s9t,A,A,E49,23,43.61702127659575,384
3MNH,3p3j,A,A,498,26,46.69703872437358,384
3MNH,4pyx,A,A,V90,26,45.45454545454545,384
3MNH,2nng,A,A,ZYX,13,47.58269720101781,384
3MNH,2x7t,A,A,WZB,30,46.017699115044245,384
3MNH,2nnv,A,A,M29,17,47.477064220183486,384
3MNH,1zfq,A,A,ZEC,14,47.73869346733669,384
3MNH,1bnv,A,A,AL7,25,45.911949685534594,384
3MNH,5mjn,A,A,7O8,18,44.47300771208226,384
3MNH,5nee,A,A,8V5,22,40.54054054054054,384
3MNH,1xq0,A,A,4TR,27,41.76954732510288,384
3MNH,1cim,A,A,PTS,17,87.5609756097561,384
3MNH,5byi,A,A,4WA,19,46.73629242819843,384
3MNH,5eh5,A,A,XCZ,11,47.63231197771588,384
3MNH,5ny3,A,A,9E8,23,47.02970297029702,384
3MNH,5llc,A,A,V26,26,49.08675799086758,384
3MNH,5u0f,A,A,7R1,18,48.48484848484848,384
3MNH,2pow,A,A,I7C,19,45.43478260869565,384
3MNH,4qtl,A,A,WWO,27,42.5925925925926,384
3MNH,5fnj,A,A,YI6,13,44.91725768321513,384
3MNH,3ibi,A,A,BOW,13,48.5781990521327,384
3MNH,4jsa,A,A,MBO,10,46.59400544959128,384
3MNH,6qfu,A,A,J0K,34,41.00418410041841,384
3MNH,5nxi,A,A,9DE,21,46.228710462287104,384
3MNH,5ty8,A,A,7Q1,13,51.540616246498594,384
3MNH,2nno,A,A,M28,15,47.34299516908212,384
3MNH,4pyy,A,A,V14,28,45.65217391304348,384
3MNH,2x7s,A,A,WZC,26,47.99054373522459,384
3MNH,4q7p,A,A,MBO,10,50.294117647058826,384
3MNH,3ml2,A,A,SU0,42,45.52683896620278,384
3MNH,5fdc,A,A,5WN,15,47.04225352112676,384
3MNH,6b4d,A,A,53X,34,52.39294710327456,384
3MNH,4xe1,A,A,IL5,16,43.98907103825137,384
3MNH,6ugr,A,A,Q71,18,46.895074946466806,384
3MNH,5ekm,A,A,TG5,19,42.725173210161664,384
3MNH,6ecz,A,A,J4D,29,47.82608695652174,384
3MNH,3bl0,A,A,BL0,13,44.68599033816425,384
3MNH,2o4z,A,A,HSW,6,50.256410256410255,384
3MNH,3p55,A,A,670,26,45.3514739229025,384
3MNH,4e3d,A,A,GTQ,11,46.440677966101696,384
3MNH,4bf1,A,A,9FK,24,48.55769230769231,384
3MNH,6b59,A,A,CQS,43,43.42984409799555,384
3MNH,5n1s,A,A,8GE,19,49.75247524752475,384
3MNH,3oy0,A,A,OY0,21,49.56140350877193,384
3MNH,2nns,A,A,M25,16,50.0,384
3MNH,1cin,A,A,MTS,18,88.64734299516908,384
3MNH,2x7u,A,A,WZA,26,44.258872651357,384
3MNH,3p44,A,A,067,26,46.37002341920375,384
3MNH,3kwa,A,A,SPM,14,47.16981132075472,384
3MNH,4cq0,A,A,SXS,13,51.16883116883116,384
3MNH,2ez7,A,A,DHI,11,55.13307984790875,384
3MNH,6got,A,A,F6W,19,47.96954314720812,384
3MNH,1i9l,A,A,INV,21,49.63325183374083,384
3MNH,3n3j,A,A,WWV,41,47.61904761904761,384
3MNH,3v5g,A,A,0F3,15,50.36496350364964,384
3MNH,4lp6,A,A,Q4I,97,43.291139240506325,384
3MNH,3m5e,A,A,JDR,23,44.44444444444444,384
3MNH,3mna,A,A,DWH,36,45.21575984990619,384
3MNH,3kig,A,A,DA4,12,45.073891625615765,384
3MNH,6g6t,A,A,ENN,19,50.0,384
3MNH,1bn4,A,A,AL9,22,44.354838709677416,384
3MNH,3mzc,A,A,S6I,35,46.66666666666666,384
3MNH,5uln,A,A,8JS,21,46.31578947368421,384
3MNH,5ekh,A,A,5RD,16,47.98927613941019,384
3MNH,5fdi,A,A,5WM,17,42.56410256410256,384
3MNH,3rz5,A,A,RZ5,18,43.735763097949885,384
3MNH,4ww6,A,A,3TV,18,47.75,384
3MNH,5u0e,A,A,7R4,14,47.45762711864407,384
3MNH,6d1m,A,A,FQY,17,49.21465968586388,384
3MNH,4jss,A,A,MBO,10,46.13333333333333,384
3MNH,6ic2,A,A,BBJ,25,40.63205417607224,384
3MNH,4zwy,A,A,4SN,31,48.80694143167028,384
3MNH,5eij,A,A,5OT,21,45.93175853018373,384
3MNH,4g0c,A,A,AZM,18,44.66501240694789,384
3MNH,1yda,A,A,AZM,13,48.258706467661696,384
3MNH,3r16,A,A,5UN,19,49.41176470588236,384
3MNH,4yxo,A,A,4JC,12,41.66666666666667,384
3MNH,4e49,A,A,MBO,10,49.30362116991643,384
3MNH,3ryv,B,A,RYV,15,46.10091743119266,384
3MNH,4q7s,A,A,MBO,10,51.632047477744806,384
3MNH,6rvl,A,A,KKE,21,46.954314720812185,384
3MNH,5n0d,A,A,8F2,30,50.77605321507761,384
3MNH,1eou,A,A,SMS,22,44.32314410480349,384
3MNH,5sz1,A,A,72E,17,47.540983606557376,384
3MNH,1g45,A,A,FSB,21,48.97959183673469,384
3MNH,1g54,A,A,FFB,25,47.27272727272727,384
3MNH,5amd,A,A,45I,25,45.61797752808989,384
3MNH,5eh8,A,A,5O6,14,54.54545454545454,384
3MNH,2gd8,A,A,PO1,30,47.7751756440281,384
3MNH,3igp,A,A,DT7,18,45.93967517401392,384
3MNH,6bbs,A,A,BZ1,43,46.50537634408602,384
3MNH,3n2p,A,A,AYX,34,43.6036036036036,384
3MNH,5thj,A,A,CIT,13,44.51038575667656,384
3MNH,1bnq,A,A,AL4,22,45.93967517401392,384
3MNH,2osm,A,A,HTS,8,51.813471502590666,384
3MNH,5fni,A,A,YIH,15,45.22613065326633,384
3MNH,3n4b,A,A,WWZ,32,47.80876494023904,384
3MNH,3t85,A,A,SG7,22,46.41350210970464,384
3MNH,5wg7,A,A,AUD,15,43.85964912280701,384
3MNH,3rz0,B,A,RZ0,17,48.42342342342342,384
3MNH,6rw1,A,A,KL5,22,47.93814432989691,384
3MNH,1bn3,A,A,AL6,23,44.153225806451616,384
3MNH,4iwz,A,A,1GO,18,41.84549356223176,384
